IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
1,0.112168,2000.0,224,0.1735,0.0895,0.4935,0.376,0.026,0.031,0.017,0.0495,0.039,0.1274
2,0.111139,4000.0,437,0.19475,0.11025,0.53925,0.4825,0.02975,0.0225,0.023,0.06525,0.04275,0.1274
3,0.092169,6000.0,552,0.15883333333333333,0.09,0.4835,0.3878333333333333,0.02266666666666667,0.018833333333333334,0.019833333333333335,0.048666666666666664,0.033166666666666664,0.1274
4,0.101691,8000.0,812,0.1715,0.101625,0.530375,0.41075,0.022375,0.01975,0.021625,0.046,0.032375,0.1274
5,0.103985,10000.0,1028,0.1711,0.1033,0.5188,0.3958,0.0217,0.0207,0.0208,0.0416,0.031,0.1274
6,0.144611,12000.0,1732,0.238,0.14266666666666666,0.5889166666666666,0.4875833333333333,0.0285,0.023583333333333335,0.020833333333333332,0.049916666666666665,0.033666666666666664,0.1274
7,0.180563,14000.0,2523,0.2955714285714286,0.15685714285714286,0.6565,0.5757142857142857,0.02835714285714286,0.031214285714285715,0.0285,0.04971428571428571,0.0425,0.1274
8,0.185018,16000.0,2949,0.290625,0.1576875,0.715125,0.5698125,0.0288125,0.030875,0.0298125,0.0480625,0.041,0.1274
9,0.172853,18000.0,3092,0.2697222222222222,0.14572222222222223,0.6749444444444445,0.5313333333333333,0.0265,0.0295,0.02761111111111111,0.044444444444444446,0.03888888888888889,0.1274
10,0.168097,20000.0,3350,0.26295,0.1429,0.6543,0.52195,0.0259,0.02865,0.0279,0.04375,0.03775,0.1274
11,0.183768,22000.0,4035,0.2952727272727273,0.15968181818181817,0.7068636363636364,0.5875454545454546,0.02859090909090909,0.03481818181818182,0.03145454545454546,0.04645454545454546,0.04431818181818182,0.1274
12,0.236547,24000.0,5666,0.36554166666666665,0.19470833333333334,0.8148333333333333,0.7295833333333334,0.034583333333333334,0.041666666666666664,0.04158333333333333,0.05541666666666667,0.051958333333333336,0.1274
13,0.24737,26000.0,6419,0.37903846153846155,0.20623076923076922,0.8234615384615385,0.7557307692307692,0.036730769230769234,0.04196153846153846,0.043807692307692304,0.057423076923076924,0.051923076923076926,0.1274
