IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,Branches,PVF
1,0.104016,2000.0,202,0.137,0.075,0.4145,0.3025,0.22772277227722773,0.297029702970297,0.13861386138613863,0.27892
2,0.109442,4000.0,437,0.1535,0.09,0.5005,0.3885,0.2723112128146453,0.20594965675057209,0.21052631578947367,0.27892
3,0.10536,6000.0,631,0.162,0.09583333333333334,0.5168333333333334,0.3948333333333333,0.23771790808240886,0.20602218700475436,0.21870047543581617,0.27892
4,0.106396,8000.0,840,0.1575,0.0975,0.534,0.383625,0.2154761904761905,0.20714285714285716,0.20952380952380953,0.27892
5,0.105559,10000.0,1050,0.1601,0.1004,0.5179,0.3733,0.20857142857142857,0.21047619047619048,0.2,0.27892
6,0.155632,12000.0,1864,0.24716666666666667,0.15133333333333332,0.61125,0.523,0.19259656652360516,0.15879828326180256,0.14109442060085836,0.27892
7,0.170543,14000.0,2383,0.2685,0.1495,0.6278571428571429,0.5467142857142857,0.16617708770457407,0.16953420058749474,0.1531682752832564,0.27892
8,0.181322,16000.0,2891,0.2769375,0.1519375,0.6958125,0.552375,0.15530958145970253,0.16845382220684885,0.16118989968868905,0.27892
9,0.171922,18000.0,3086,0.2592777777777778,0.1416111111111111,0.6649444444444444,0.5212777777777777,0.1542449773169151,0.17206740116655866,0.1607258587167855,0.27892
10,0.164579,20000.0,3272,0.2477,0.1358,0.643,0.503,0.1543398533007335,0.1708435207823961,0.164119804400978,0.27892
11,0.173157,22000.0,3802,0.26790909090909093,0.1450909090909091,0.6739545454545455,0.5392272727272728,0.15386638611257233,0.19042609153077328,0.16596528143082587,0.27892
12,0.22469,24000.0,5382,0.33916666666666667,0.185625,0.7808333333333334,0.6890416666666667,0.15124489037532515,0.17354143441099962,0.173355629877369,0.27892
13,0.24236,26000.0,6289,0.36730769230769234,0.20073076923076924,0.8143461538461538,0.7438461538461538,0.14930831610748926,0.17284146923199237,0.17792971855620926,0.27892
14,0.235191,28000.0,6559,0.35528571428571426,0.19617857142857142,0.7957857142857143,0.7212857142857143,0.150937642933374,0.1718249733191035,0.178380850739442,0.27892
15,0.232862,30000.0,6957,0.35236666666666666,0.19283333333333333,0.7845,0.7117666666666667,0.15063964352450768,0.1805375880408222,0.17680034497628289,0.27892
16,0.224238,32000.0,7155,0.33878125,0.1856875,0.763375,0.687,0.15150244584206848,0.1828092243186583,0.17847658979734451,0.28594
17,0.216633,34000.0,7351,0.3286470588235294,0.18091176470588236,0.7425,0.6664705882352941,0.15426472588763435,0.18609712964222555,0.17847911848728065,0.28594
18,0.216154,36000.0,7745,0.32613888888888887,0.18030555555555555,0.7413888888888889,0.6635277777777778,0.15532601678502259,0.1854099418979987,0.17934151065203358,0.28594
19,0.216717,38000.0,8219,0.33013157894736844,0.1811578947368421,0.7365,0.6639736842105263,0.16620026767246623,0.19150748266212433,0.17337875653972504,0.28594
20,0.296936,40000.0,11854,0.453075,0.2541,0.8415,0.842025,0.15800573646026658,0.1523536359034925,0.13860300320566898,0.28594
21,0.375456,42000.0,15738,0.572047619047619,0.3225,0.9453333333333334,1.0147619047619048,0.1589782691574533,0.13737450756131656,0.11856652687762105,0.49947
22,0.447772,44000.0,19663,0.6808409090909091,0.38529545454545455,1.037568181818182,1.1669318181818182,0.1598433606265575,0.1282612012409093,0.1064435742257031,0.55651
23,0.520029,46000.0,23874,0.7883913043478261,0.4478913043478261,1.1255652173913044,1.3123260869565216,0.1592946301415766,0.12071709809834967,0.09801457652676551,0.55651
24,0.583613,48000.0,27958,0.8834583333333333,0.5029583333333333,1.2037083333333334,1.4409375,0.15970384147650046,0.1161027255168467,0.0922455111238286,0.52642
25,0.640949,50000.0,31984,0.96884,0.55236,1.27432,1.5559,0.15986118059029514,0.11274387193596798,0.08795022511255628,0.5285
26,0.697131,52000.0,36179,1.0529038461538462,0.5999423076923077,1.3424038461538461,1.6688846153846153,0.161253765996849,0.11183283120042013,0.08435832941761795,0.53556
27,0.749225,54000.0,40378,1.1302592592592593,0.6444444444444445,1.4059629629629629,1.7737037037037038,0.16187032542473626,0.11015899747387191,0.08160384367724999,0.53556
28,0.79776,56000.0,44586,1.2025892857142857,0.6860535714285714,1.4648214285714285,1.8710892857142858,0.1622706679226663,0.1083748261786211,0.07932983447719015,0.54753
29,0.842705,58000.0,48780,1.2694310344827586,0.7245,1.519344827586207,1.9611896551724137,0.1625051250512505,0.1069290692906929,0.07747027470274703,0.52772
30,0.884855,60000.0,52986,1.3321333333333334,0.7610166666666667,1.5706166666666668,2.045933333333333,0.16219378703808554,0.10532970973464689,0.07592571622692787,0.52783
31,0.924011,62000.0,57175,1.3903064516129031,0.7948870967741936,1.6184193548387096,2.124741935483871,0.16181897682553564,0.10390905115872322,0.07464801049409707,0.52783
32,0.960954,64000.0,61379,1.445359375,0.827046875,1.66340625,2.1993125,0.16148845696410824,0.10265726062659868,0.07354306847618892,0.55898
33,0.995552,66000.0,65576,1.4968181818181818,0.8570454545454546,1.7055909090909092,2.2691212121212123,0.16120226912284982,0.1015920458704404,0.07258753202391119,0.52575
34,1.02866,68000.0,69810,1.5463088235294118,0.8858823529411765,1.7456323529411766,2.33575,0.16087953015327316,0.10058730840853745,0.0717089242228907,0.52837
35,1.059447,70000.0,74014,1.592042857142857,0.9125571428571428,1.7831142857142857,2.3978571428571427,0.16065879428216284,0.09973788742670306,0.07095954819358499,0.53648
36,1.088565,72000.0,78221,1.6354027777777778,0.9378611111111111,1.8185694444444445,2.4564583333333334,0.16045563211925187,0.09897597831784304,0.07028803006865164,0.53648
37,1.114498,74000.0,82309,1.6742162162162162,0.9603783783783784,1.850581081081081,2.509054054054054,0.1605292252366084,0.09848254747354482,0.06971291110328154,0.54734
38,1.138248,76000.0,86335,1.709578947368421,0.9808421052631578,1.8800131578947368,2.556578947368421,0.16054902415011293,0.09805988301384143,0.06917240979903863,0.52817
39,1.162952,78000.0,90530,1.7466282051282052,1.0015769230769231,1.909871794871795,2.6062435897435896,0.16107367723406604,0.09837622887440628,0.06860709157185463,0.52867
40,1.186471,80000.0,94729,1.7815,1.021575,1.9385875,2.6535625,0.16134446684753348,0.0982592447930412,0.06813119530450021,0.52867
41,1.208952,82000.0,98937,1.815012195121951,1.0407926829268292,1.9657926829268293,2.698609756097561,0.16154724723814146,0.09796132892648857,0.06767943236605112,0.55922
42,1.230196,84000.0,103131,1.8465833333333332,1.058892857142857,1.9915119047619048,2.7411190476190477,0.1616875624206107,0.09770098224588145,0.067273661653625,0.52599
43,1.250591,86000.0,107337,1.876906976744186,1.0765930232558139,2.016302325581395,2.7821046511627907,0.16156590923912537,0.09727307452229893,0.06691075770703485,0.52915
44,1.269866,88000.0,111526,1.9055113636363636,1.0932840909090908,2.0398522727272725,2.8208977272727274,0.16139734232376307,0.09684737191327583,0.06659433674658824,0.52915
45,1.288451,90000.0,115730,1.9332111111111112,1.1095222222222223,2.0624777777777776,2.8584555555555555,0.16123736282727036,0.09643998963103775,0.0663008727209885,0.5374
46,1.306152,92000.0,119927,1.9595217391304347,1.1249021739130434,2.0840652173913043,2.8942065217391306,0.16108966287825094,0.096075112360019,0.0660318360335871,0.54663
47,1.323495,94000.0,124161,1.9854787234042552,1.140063829787234,2.104978723404255,2.9291063829787234,0.1609120416233761,0.09569832717197832,0.06576139045271864,0.5285
48,1.33978,96000.0,128363,2.009614583333333,1.1541770833333334,2.1248020833333334,2.9619791666666666,0.1607862078636367,0.09537016118351861,0.06552511237661943,0.5285
49,1.355473,98000.0,132572,2.0330102040816325,1.1678775510204082,2.1438979591836733,2.9935714285714288,0.1606598678453972,0.0950577799233624,0.06530036508463326,0.52917
50,1.369325,100000.0,136660,2.05378,1.17994,2.16108,3.02175,0.16069808283330894,0.09487779891702035,0.06510317576467145,0.54668
