IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,Branches,PVF
1,0.112168,2000.0,224,0.1735,0.0895,0.4935,0.376,0.23214285714285715,0.2767857142857143,0.15178571428571427,0.28799
2,0.111139,4000.0,437,0.19475,0.11025,0.53925,0.4825,0.2723112128146453,0.20594965675057209,0.21052631578947367,0.28799
3,0.092169,6000.0,552,0.15883333333333333,0.09,0.4835,0.3878333333333333,0.2463768115942029,0.20471014492753623,0.21557971014492755,0.28799
4,0.101691,8000.0,812,0.1715,0.101625,0.530375,0.41075,0.2204433497536946,0.19458128078817735,0.21305418719211822,0.28799
5,0.103985,10000.0,1028,0.1711,0.1033,0.5188,0.3958,0.21108949416342412,0.20136186770428016,0.20233463035019456,0.28799
6,0.144611,12000.0,1732,0.238,0.14266666666666666,0.5889166666666666,0.4875833333333333,0.197459584295612,0.16339491916859122,0.14434180138568128,0.28799
7,0.180563,14000.0,2523,0.2955714285714286,0.15685714285714286,0.6565,0.5757142857142857,0.1573523583036068,0.17320650019817677,0.1581450653983353,0.28799
8,0.185018,16000.0,2949,0.290625,0.1576875,0.715125,0.5698125,0.15632417768735166,0.16751441166497116,0.1617497456765005,0.28799
9,0.172853,18000.0,3092,0.2697222222222222,0.14572222222222223,0.6749444444444445,0.5313333333333333,0.15426908150064683,0.17173350582147479,0.16073738680465718,0.28799
10,0.168097,20000.0,3350,0.26295,0.1429,0.6543,0.52195,0.1546268656716418,0.171044776119403,0.16656716417910447,0.28799
11,0.183768,22000.0,4035,0.2952727272727273,0.15968181818181817,0.7068636363636364,0.5875454545454546,0.15588599752168525,0.18983890954151178,0.17149938042131352,0.28799
12,0.236547,24000.0,5666,0.36554166666666665,0.19470833333333334,0.8148333333333333,0.7295833333333334,0.14648782209671726,0.17649135192375573,0.17613836921990822,0.28799
13,0.247023,26000.0,6410,0.3786923076923077,0.20615384615384616,0.8227692307692308,0.7549615384615385,0.14882995319812792,0.1702028081123245,0.17737909516380657,0.28799
14,0.237708,28000.0,6633,0.3650357142857143,0.19960714285714284,0.8039642857142857,0.7298214285714286,0.15045982210161316,0.17488315995778683,0.1785014322327755,0.28799
15,0.262896,30000.0,7864,0.38863333333333333,0.2131,0.8478333333333333,0.7739,0.14547304170905392,0.1569175991861648,0.18209562563580875,0.28799
16,0.258572,32000.0,8258,0.38153125,0.207625,0.8318125,0.75725,0.14519254056672318,0.162145798014047,0.18067328651005085,0.28799
17,0.248784,34000.0,8442,0.3673529411764706,0.20058823529411765,0.8106176470588236,0.7315294117647059,0.14664771381189293,0.16453447050461975,0.18218431651267472,0.28799
18,0.255557,36000.0,9163,0.3780833333333333,0.20705555555555555,0.8278333333333333,0.7560555555555556,0.15136963876459675,0.1712321292153225,0.1823638546327622,0.28799
19,0.250389,38000.0,9496,0.3728157894736842,0.20344736842105263,0.8434473684210526,0.7353421052631579,0.15385425442291492,0.1715459140690817,0.1766006739679865,0.28799
20,0.245218,40000.0,9768,0.364025,0.200275,0.827775,0.719425,0.1553030303030303,0.1718877968877969,0.17424242424242425,0.28799
21,0.236229,42000.0,9902,0.3522857142857143,0.19397619047619047,0.8065476190476191,0.6967857142857142,0.1560290850333266,0.17350030296909716,0.17451019995960412,0.28799
22,0.234592,44000.0,10296,0.3494318181818182,0.19311363636363638,0.8016136363636364,0.6936818181818182,0.15695415695415696,0.17336829836829837,0.17492229992229993,0.28799
23,0.232482,46000.0,10673,0.3463913043478261,0.1924782608695652,0.794804347826087,0.6902391304347826,0.1604047596739436,0.17530216433992318,0.17623910802960743,0.28799
24,0.23722,48000.0,11351,0.35154166666666664,0.19627083333333334,0.7978958333333334,0.7011041666666666,0.16210025548409832,0.1761078319090829,0.17681261562857897,0.28799
25,0.233042,50000.0,11626,0.34662,0.19394,0.78718,0.69274,0.163770858420781,0.17684500258042318,0.17779115774987098,0.28799
26,0.229569,52000.0,11899,0.34351923076923074,0.1926923076923077,0.7782692307692308,0.6856153846153846,0.1677451886713169,0.17816623245650895,0.17740986637532566,0.28799
27,0.226668,54000.0,12207,0.34244444444444444,0.1913888888888889,0.7688703703703703,0.6737037037037037,0.1719505201933317,0.17498156795281397,0.17301548291963628,0.28799
28,0.223501,56000.0,12468,0.3373035714285714,0.1891607142857143,0.7534642857142857,0.6592857142857143,0.17613089509143406,0.17204042348411935,0.1693936477382098,0.28799
29,0.220967,58000.0,12790,0.33420689655172414,0.18812068965517242,0.7413103448275862,0.6483103448275862,0.18068803752931978,0.16872556684910087,0.16512900703674746,0.28799
30,0.22705,60000.0,13596,0.3463833333333333,0.19588333333333333,0.7537166666666667,0.6683166666666667,0.18880553103854075,0.16710797293321566,0.16048837893498089,0.41065
31,0.257915,62000.0,15959,0.3960161290322581,0.2279516129032258,0.8025161290322581,0.7413387096774193,0.21066482862334732,0.15571151074628736,0.14368068174697662,0.41065
32,0.302146,64000.0,19299,0.461953125,0.2695625,0.859765625,0.834203125,0.23255090937354267,0.1465360899528473,0.1275713767552723,0.41065
33,0.339947,66000.0,22392,0.5170757575757575,0.3048030303030303,0.9082121212121212,0.9093939393939394,0.24691854233654878,0.1392015005359057,0.11620221507681315,0.41065
34,0.383452,68000.0,26023,0.5807058823529412,0.34511764705882353,0.9623529411764706,0.9983676470588235,0.25904007992929334,0.13384313876186452,0.10767398070937248,0.41065
35,0.425617,70000.0,29734,0.6429142857142857,0.3847285714285714,1.0134571428571428,1.0833142857142857,0.26918678953386693,0.12853971884038473,0.0992802851953992,0.40174
36,0.460818,72000.0,33113,0.6945972222222222,0.41744444444444445,1.0582083333333334,1.15525,0.27548092894029536,0.12593241325159302,0.09506840213813306,0.40174
37,0.504841,74000.0,37284,0.7583378378378378,0.4579189189189189,1.109810810810811,1.2438513513513514,0.2827218109644888,0.12225083145585237,0.08942173586525051,0.40174
38,0.542604,76000.0,41156,0.8134342105263158,0.4928421052631579,1.155078947368421,1.319921052631579,0.2879288560598698,0.11990961220721158,0.08533385168626689,0.39945
39,0.575284,78000.0,44783,0.8611538461538462,0.5228076923076923,1.1958333333333333,1.387076923076923,0.2916061898488266,0.11886206819552061,0.0830895652368086,0.39945
40,0.614972,80000.0,49100,0.9193125,0.559625,1.242175,1.4683625,0.2954989816700611,0.1169653767820774,0.08008146639511202,0.39945
41,0.647519,82000.0,52991,0.9662804878048781,0.5896219512195122,1.2810609756097562,1.533390243902439,0.29850351946556963,0.115113887263875,0.07765469608046649,0.39974
42,0.6791,84000.0,56931,1.0127738095238095,0.6191428571428571,1.3185119047619047,1.5971309523809525,0.30139994027858286,0.11359364845163443,0.07521385536877975,0.39974
43,0.713815,86000.0,61266,1.0633488372093023,0.6512209302325581,1.3589069767441861,1.667953488372093,0.3039206084941077,0.11237880716873959,0.07331962262919074,0.39974
44,0.738662,88000.0,64873,1.0994318181818181,0.6737840909090909,1.3901704545454545,1.7188295454545455,0.3054737718311162,0.11217301496770614,0.07248007645707767,0.39972
45,0.76481,90000.0,68696,1.1374777777777778,0.6979888888888889,1.4218444444444445,1.7718,0.30707755910096657,0.1112728543146617,0.07121229765925235,0.39972
46,0.793677,92000.0,72873,1.1794891304347825,0.7246739130434783,1.4555108695652175,1.8298478260869566,0.3089209995471574,0.11023287088496425,0.06972404045394041,0.39972
