IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,Branches,PVF
1,0.112168,2000.0,224,0.1735,0.0895,0.4935,0.376,0.23214285714285715,0.2767857142857143,0.15178571428571427,0.31954
2,0.111139,4000.0,437,0.19475,0.11025,0.53925,0.4825,0.2723112128146453,0.20594965675057209,0.21052631578947367,0.31954
3,0.092169,6000.0,552,0.15883333333333333,0.09,0.4835,0.3878333333333333,0.2463768115942029,0.20471014492753623,0.21557971014492755,0.31954
4,0.101691,8000.0,812,0.1715,0.101625,0.530375,0.41075,0.2204433497536946,0.19458128078817735,0.21305418719211822,0.31954
5,0.103985,10000.0,1028,0.1711,0.1033,0.5188,0.3958,0.21108949416342412,0.20136186770428016,0.20233463035019456,0.31954
6,0.144611,12000.0,1732,0.238,0.14266666666666666,0.5889166666666666,0.4875833333333333,0.197459584295612,0.16339491916859122,0.14434180138568128,0.31954
7,0.180563,14000.0,2523,0.2955714285714286,0.15685714285714286,0.6565,0.5757142857142857,0.1573523583036068,0.17320650019817677,0.1581450653983353,0.31954
8,0.185018,16000.0,2949,0.290625,0.1576875,0.715125,0.5698125,0.15632417768735166,0.16751441166497116,0.1617497456765005,0.31954
9,0.172853,18000.0,3092,0.2697222222222222,0.14572222222222223,0.6749444444444445,0.5313333333333333,0.15426908150064683,0.17173350582147479,0.16073738680465718,0.31954
10,0.168097,20000.0,3350,0.26295,0.1429,0.6543,0.52195,0.1546268656716418,0.171044776119403,0.16656716417910447,0.31954
11,0.183768,22000.0,4035,0.2952727272727273,0.15968181818181817,0.7068636363636364,0.5875454545454546,0.15588599752168525,0.18983890954151178,0.17149938042131352,0.31954
12,0.236547,24000.0,5666,0.36554166666666665,0.19470833333333334,0.8148333333333333,0.7295833333333334,0.14648782209671726,0.17649135192375573,0.17613836921990822,0.31954
13,0.24737,26000.0,6419,0.37903846153846155,0.20623076923076922,0.8234615384615385,0.7557307692307692,0.14877706807914004,0.16996416887365634,0.17744196915407384,0.31954
14,0.23803,28000.0,6642,0.3653571428571429,0.19967857142857143,0.8046071428571429,0.7305357142857143,0.15040650406504066,0.1746461909063535,0.17856067449563384,0.31954
