IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,Branches,PVF
2445,1.45111,4890000.0,7081765,1.9814157464212678,1.055341308793456,2.41001554192229,3.03190163599182,0.2998340103067526,0.10320816914992237,0.0727414705232382,0.34514
2446,1.450939,4892000.0,7083826,1.9811439084219133,1.0551815208503679,2.4099067865903514,3.0316596484055602,0.2997659739242607,0.10318675246964,0.07276886812296067,0.34514
2447,1.451026,4894000.0,7087146,1.9814354311401716,1.0552603187576624,2.409981201471189,3.031916428279526,0.29978753083399157,0.10317933340162598,0.07277231201389106,0.34514
2448,1.451201,4896000.0,7090900,1.981703022875817,1.0553668300653596,2.4101411356209153,3.03227614379085,0.29974319197845123,0.10316856816483098,0.07276904201159232,0.42977
2449,1.45132,4898000.0,7094376,1.9816188240097998,1.0553278889342588,2.410253164556962,3.0324716210698246,0.29963917897782694,0.10313366531460977,0.07279484481792338,0.42977
2450,1.451434,4900000.0,7097830,1.9815344897959184,1.0552836734693878,2.4103630612244897,3.032666326530612,0.2995370416028561,0.10309812999184258,0.07282098895014391,0.40267
2451,1.451553,4902000.0,7101310,1.9814549163606692,1.0552413300693595,2.4104808241534066,3.0328676050591596,0.29943348480773263,0.10306267435163372,0.07284712257315903,0.40267
2452,1.451638,4904000.0,7104626,1.981342373572594,1.0551816884176182,2.4105752446982054,3.0330236541598694,0.29933342022507586,0.10302850565251429,0.0728730829743888,0.40258
2453,1.451766,4906000.0,7108150,1.9812698736241336,1.0551410517733388,2.4107001630656337,3.0332317570322056,0.2992262403016256,0.10298980747451869,0.07289984032413498,0.40258
2454,1.451896,4908000.0,7111685,1.9811960065199674,1.0551002444987776,2.410826813365933,3.033440097799511,0.2991178602539342,0.10295070718120952,0.0729267395842195,0.40963
2455,1.452024,4910000.0,7115207,1.9811217922606925,1.055058248472505,2.410951120162933,3.0336468431771895,0.2990106963859238,0.1029121148548454,0.0729536048634987,0.40963
2456,1.452154,4912000.0,7118744,1.9810502850162865,1.0550193403908794,2.4110779723127034,3.033856066775244,0.2989027277845642,0.10287292252678282,0.07298028978145583,0.41034
2457,1.452281,4914000.0,7122264,1.9809749694749694,1.0549763939763939,2.4112020757020756,3.0340612535612537,0.29879557960783254,0.10283457619655773,0.07300726285911334,0.41034
2458,1.452412,4916000.0,7125807,1.9809041903986981,1.0549383645240034,2.411329739625712,3.034271562245728,0.29868785388097097,0.10279523428013136,0.07303383322057418,0.41034
2459,1.452538,4918000.0,7129322,1.9808265555103701,1.0548936559577065,2.4114526230174866,3.0344772265148436,0.29858084681825287,0.10275717662913808,0.07306080437943469,0.41049
2460,1.452522,4920000.0,7132146,1.9807168699186992,1.054814024390244,2.411475,3.034513821138211,0.2985362329935478,0.10274957915892355,0.07308319263234375,0.41049
2461,1.452493,4922000.0,7134903,1.9807775294595693,1.0548567655424623,2.4114309223892727,3.0344043071921982,0.29860994606373764,0.10276467668866697,0.07305677456301789,0.5726
2462,1.452467,4924000.0,7137672,1.9808436230706743,1.0549073923639318,2.41138850528026,3.0343060519902516,0.2986847812564096,0.10277972986150107,0.07303039422377493,0.5726
2463,1.452443,4926000.0,7140452,1.9809100690215184,1.054958587088916,2.4113477466504265,3.0342078765732845,0.2987592382106903,0.10279657366228356,0.07300392188057563,0.5726
2464,1.452418,4928000.0,7143230,1.9809758522727272,1.0550046672077922,2.411307224025974,3.0341079545454543,0.2988333009016929,0.10281315315340539,0.07297749057499199,0.65186
2465,1.452387,4930000.0,7145976,1.981034279918864,1.0550484787018255,2.411261257606491,3.0339971602434077,0.29890724514048184,0.10282668175767733,0.07295126655896969,0.65186
2466,1.452339,4932000.0,7148637,1.9810646796431468,1.0550644768856448,2.411227291159773,3.033919910786699,0.2989516742842027,0.10283778572055065,0.07293949881634779,0.65186
2467,1.452245,4934000.0,7151076,1.9809866234292663,1.0549866234292664,2.4111570733684635,3.0337588163761655,0.29890858382710517,0.10283431472410585,0.07294832274192024,0.47383
2468,1.452169,4936000.0,7153598,1.9808989059967586,1.0549207860615883,2.4111369529983793,3.0337183954619125,0.2989134977950956,0.10284936335533532,0.07296230512254114,0.47383
2469,1.452136,4938000.0,7156334,1.9809540299716484,1.0549631429728634,2.4110893074119075,3.033604293236128,0.2989870232440241,0.10286286246561438,0.07293622684463862,0.47383
2470,1.452113,4940000.0,7159122,1.9810226720647772,1.0550155870445344,2.4110504048582997,3.033512145748988,0.2990613932825841,0.10287951511372484,0.07290977860134246,0.64496
2471,1.45209,4942000.0,7161905,1.9810900445163901,1.0550647511129096,2.411010724403076,3.033415014164306,0.29913549537448486,0.10289622663243927,0.07288340183233372,0.64496
2472,1.452061,4944000.0,7164660,1.9811496763754046,1.0551063915857606,2.4109666262135923,3.033306432038835,0.2992086156216764,0.10291137332406562,0.07285719071107352,0.64496
2473,1.452034,4946000.0,7167428,1.9812151233319855,1.0551564900930044,2.4109243833400726,3.033207035988678,0.29928281107253535,0.10292618216743858,0.07283100716184383,0.63561
2474,1.451961,4948000.0,7169962,1.981218270008084,1.0551410670978174,2.4108837914308814,3.033117016976556,0.29930479408398536,0.10293680775435073,0.07282716421649096,0.63561
2475,1.451884,4950000.0,7172479,1.9811133333333333,1.0550624242424242,2.410831919191919,3.032989696969697,0.2992591543314383,0.10293316996815187,0.07284106373821381,0.63561
2476,1.451806,4952000.0,7174992,1.981058562197092,1.055014337641357,2.4107879644588044,3.0329010500807754,0.299287302341243,0.10294589875500906,0.07284245055604244,0.47943
2477,1.451783,4954000.0,7177776,1.9811269681065806,1.0550672184093661,2.4107484860718613,3.032808639483246,0.29936138993470957,0.1029622546036544,0.07281614806591903,0.47943
2478,1.451759,4956000.0,7180558,1.9811930992736078,1.0551170298627925,2.4107086359967718,3.03271186440678,0.29943522495048436,0.10297890498203621,0.07278988624560932,0.47943
2479,1.451731,4958000.0,7183316,1.9812545381202098,1.0551593384429205,2.410665389269867,3.032605082694635,0.2995080544973937,0.10299477288761903,0.07276374866426592,0.64907
2480,1.451704,4960000.0,7186078,1.9813165322580646,1.0552072580645162,2.410622379032258,3.0325040322580645,0.29958177464814606,0.1030087622205047,0.07273772981590236,0.64907
2481,1.451681,4962000.0,7188866,1.9813837162434502,1.0552593712212817,2.4105838371624344,3.0324101168883515,0.29965560632233235,0.10302528938500174,0.07271146798396298,0.5352
2482,1.451607,4964000.0,7191395,1.981392425463336,1.055228847703465,2.4105427074939563,3.0323170829975825,0.2996547957663291,0.10303021875449757,0.07271106648988131,0.5352
2483,1.451503,4966000.0,7193776,1.9812053966975434,1.055106725734998,2.4104893274265002,3.0321864679822794,0.29960621515043,0.10302600470184226,0.07273676578197598,0.5352
2484,1.451476,4968000.0,7196542,1.9812634863123995,1.0551374798711755,2.410467793880837,3.032140499194847,0.29966253236623924,0.10304685222430439,0.0727218711431129,0.5806
2485,1.451445,4970000.0,7199282,1.9813197183098592,1.055179476861167,2.4104215291750504,3.032028973843058,0.2997354458402935,0.10306013849714457,0.0726959994066075,0.5806
2486,1.451422,4972000.0,7202068,1.9813887771520515,1.055231898632341,2.410382743362832,3.031937851971038,0.29980902707389046,0.10307664409722318,0.07266982205666483,0.5806
2487,1.4514,4974000.0,7204854,1.981454362685967,1.0552808604744672,2.4103439887414555,3.0318419782870927,0.2998825514021519,0.10309313693240696,0.07264366495143414,0.64434
2488,1.451373,4976000.0,7207616,1.9815172829581993,1.0553243569131834,2.410301848874598,3.0317377411575563,0.2999550752981291,0.1031088504160044,0.07261763112796242,0.64434
2489,1.451346,4978000.0,7210378,1.981578947368421,1.0553718360787465,2.4102591402169544,3.031637605464042,0.3000283757661526,0.10312274890442637,0.07259175593845427,0.64434
2490,1.451261,4980000.0,7212853,1.9815720883534136,1.0553273092369477,2.410209437751004,3.0315279116465863,0.300004589030166,0.10312160805162673,0.07259457526723476,0.42771
2491,1.451226,4982000.0,7215576,1.9814813327980731,1.055303693295865,2.410254114813328,3.0316262545162584,0.29997064683401575,0.10314464153658696,0.0726331480674585,0.42771
2492,1.451151,4984000.0,7218099,1.981411316211878,1.0553258426966292,2.410310393258427,3.031781701444623,0.29996762305421415,0.10319614624293737,0.07269462499752359,0.42771
2493,1.451077,4986000.0,7220630,1.9813527878058563,1.0553309265944646,2.4103040513437626,3.0317472924187725,0.29990347102676634,0.1031997207999856,0.07271470771940952,0.42771
2494,1.450959,4988000.0,7222939,1.9812199278267844,1.0552784683239775,2.4102285485164394,3.0315593424218124,0.2998235205918256,0.10318085200498024,0.07272316712075237,0.43555
2495,1.450739,4990000.0,7224736,1.9808549098196393,1.0550346693386774,2.41010501002004,3.0313214428857713,0.29977413707573536,0.10315781780815243,0.0727657038264097,0.43555
2496,1.451018,4992000.0,7229022,1.9815997596153847,1.0553529647435897,2.410358173076923,3.0320196314102565,0.2998380693819994,0.10316388579257332,0.07273432007815166,0.43555
2497,1.451058,4994000.0,7232118,1.9814801762114538,1.0552971565879055,2.410428914697637,3.0321503804565477,0.2997410993570625,0.10314115449996807,0.07275171671701153,0.4307
2498,1.451172,4996000.0,7235585,1.981396717373899,1.0552544035228182,2.4105434347477983,3.0323524819855883,0.2996399047209037,0.1031058304200697,0.07277766759702221,0.4307
2499,1.45127,4998000.0,7238968,1.9813041216486595,1.055205882352941,2.4106510604241698,3.0325434173669468,0.29954145397520754,0.10307228875718197,0.07280250444538504,0.39925
2500,1.451358,5000000.0,7242307,1.981198,1.0551476,2.4107458,3.0327006,0.2994424290491966,0.10303871404512402,0.07282803670156485,0.39925
2501,1.451486,5002000.0,7245842,1.9811297481007597,1.055110355857657,2.41087025189924,3.032908036785286,0.2993371922821392,0.1030003138351623,0.0728541969311503,0.40197
