IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,Branches,PVF
1,0.09575,2000.0,187,0.132,0.0715,0.424,0.2845,0.22994652406417113,0.31016042780748665,0.13368983957219252,0.26227
2,0.109109,4000.0,430,0.15775,0.0955,0.516,0.39525,0.27674418604651163,0.2069767441860465,0.2069767441860465,0.26227
3,0.10307,6000.0,611,0.15216666666666667,0.09333333333333334,0.4885,0.38416666666666666,0.23731587561374795,0.19967266775777415,0.2225859247135843,0.26227
4,0.105823,8000.0,845,0.160625,0.09925,0.51375,0.387125,0.21420118343195266,0.20591715976331362,0.20828402366863905,0.26227
5,0.103501,10000.0,1023,0.1581,0.099,0.4961,0.3677,0.21212121212121213,0.20234604105571846,0.20332355816226785,0.26227
6,0.13436,12000.0,1606,0.20916666666666667,0.12933333333333333,0.536,0.43516666666666665,0.20361145703611458,0.16625155666251556,0.14694894146948942,0.26227
7,0.17312,14000.0,2419,0.27535714285714286,0.152,0.6181428571428571,0.5404285714285715,0.16370400992145515,0.17073170731707318,0.15460934270359653,0.26227
8,0.181778,16000.0,2891,0.279375,0.1534375,0.6874375,0.542375,0.15530958145970253,0.16845382220684885,0.16118989968868905,0.26227
9,0.170777,18000.0,3068,0.26116666666666666,0.14266666666666666,0.6488888888888888,0.5125,0.1544980443285528,0.17307692307692307,0.16134289439374186,0.26227
10,0.163676,20000.0,3256,0.2481,0.136,0.62155,0.4901,0.1550982800982801,0.17168304668304668,0.16461916461916462,0.26227
11,0.172565,22000.0,3789,0.2665909090909091,0.1444090909090909,0.6528636363636363,0.5217727272727273,0.15413037740828714,0.1905515967273687,0.16521509633148587,0.26227
12,0.22398,24000.0,5365,0.3380416666666667,0.18445833333333334,0.7631666666666667,0.6755833333333333,0.15116495806150979,0.17371854613233922,0.17371854613233922,0.26227
13,0.242311,26000.0,6279,0.3663461538461538,0.20096153846153847,0.8021153846153846,0.7319230769230769,0.14954610606784519,0.17247969421882464,0.17789456919891702,0.26227
14,0.235355,28000.0,6577,0.35467857142857145,0.1955,0.7864642857142857,0.7091428571428572,0.15037251026303786,0.17135472099741522,0.17804470123156454,0.26227
15,0.234127,30000.0,7010,0.3530333333333333,0.19363333333333332,0.7774,0.7048,0.1500713266761769,0.1804564907275321,0.1767475035663338,0.26227
16,0.226643,32000.0,7234,0.34071875,0.1876875,0.760625,0.68328125,0.15192148189106994,0.18219518938346696,0.17846281448714404,0.26227
17,0.2169,34000.0,7354,0.32776470588235296,0.1815,0.7354117647058823,0.6588529411764706,0.15515365787326624,0.18357356540658146,0.17949415284199075,0.26227
18,0.216427,36000.0,7776,0.3283333333333333,0.18322222222222223,0.7346388888888888,0.6644444444444444,0.15805041152263374,0.18415637860082304,0.17991255144032922,0.26227
19,0.218695,38000.0,8294,0.3313684210526316,0.18636842105263157,0.7642631578947369,0.6652368421052631,0.1637328189052327,0.18579696165903062,0.18157704364600916,0.26227
20,0.264873,40000.0,10574,0.401225,0.231675,0.84305,0.779225,0.18233402685833175,0.19065632683941744,0.187346321165122,0.26227
21,0.321636,42000.0,13482,0.4870952380952381,0.28709523809523807,0.9322380952380952,0.9211666666666667,0.19692923898531375,0.19448153093012907,0.1918854769322059,0.26227
22,0.373147,44000.0,16386,0.5653181818181818,0.33740909090909094,1.0132954545454544,1.0498863636363636,0.20645673135603565,0.19693640912974492,0.19480043939948738,0.26227
23,0.42031,46000.0,19296,0.6366521739130435,0.3833913043478261,1.0873695652173914,1.1676086956521738,0.21294568822553897,0.19859038142620233,0.1968801824212272,0.26227
24,0.466736,48000.0,22359,0.706875,0.4285833333333333,1.1590625,1.2838958333333332,0.21798828212352966,0.20000894494387048,0.19839885504718457,0.21517
25,0.507505,50000.0,25325,0.76838,0.46816,1.2227,1.3855,0.22175715695952616,0.20086870681145114,0.19960513326752222,0.21517
