IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
1,0.103909,2000.0,202,274,145,819,590,46,60,28.0,66.0,66.0,0.35996
2,0.109741,4000.0,436,637,376,2013,1592,119,90,91.0,192.0,136.0,0.35996
3,0.103384,6000.0,611,913,554,2917,2270,145,122,136.0,248.0,183.0,0.35996
4,0.105408,8000.0,840,1290,796,4072,3124,181,174,176.0,307.0,249.0,0.35996
5,0.10572,10000.0,1048,1621,1008,4952,3766,219,221,210.0,355.0,298.0,0.35996
6,0.149954,12000.0,1796,2860,1757,6885,5916,353,290,255.0,558.0,394.0,0.35996
7,0.171975,14000.0,2403,3840,2140,8572,7632,397,407,369.0,634.0,543.0,0.35996
8,0.181932,16000.0,2898,4491,2474,10967,8790,450,487,467.0,701.0,628.0,0.35996
9,0.171934,18000.0,3079,4721,2588,11759,9334,476,531,496.0,737.0,678.0,0.35996
10,0.167311,20000.0,3332,5095,2802,12678,10177,514,570,555.0,797.0,727.0,0.35996
11,0.185271,22000.0,4068,6477,3552,15135,12910,636,772,701.0,973.0,965.0,0.35996
12,0.236547,24000.0,5666,8678,4672,19078,17353,830,1000,998.0,1269.0,1228.0,0.35996
13,0.249565,26000.0,6451,9809,5382,20988,19597,959,1091,1146.0,1447.0,1334.0,0.35996
14,0.238826,28000.0,6674,10200,5631,22156,20455,1003,1160,1193.0,1507.0,1419.0,0.35996
15,0.237367,30000.0,7107,10805,5913,23474,21559,1071,1278,1258.0,1573.0,1560.0,0.35996
16,0.228289,32000.0,7279,11071,6085,24374,22143,1108,1327,1297.0,1616.0,1613.0,0.35996
17,0.22125,34000.0,7488,11359,6257,25197,22778,1157,1384,1330.0,1680.0,1676.0,0.35996
18,0.211989,36000.0,7614,11593,6411,25900,23353,1188,1408,1358.0,1748.0,1706.0,0.35996
19,0.212287,38000.0,8051,12249,6817,27549,24816,1281,1492,1438.0,1892.0,1806.0,0.37743
20,0.212319,40000.0,8476,12831,7137,28969,26109,1389,1578,1518.0,2057.0,1912.0,0.37743
21,0.247585,42000.0,10378,15129,8394,33114,30930,1871,1903,1897.0,2621.0,2304.0,0.37743
22,0.291804,44000.0,12814,17949,9942,37706,36684,2498,2332,2363.0,3313.0,2780.0,0.37743
23,0.333072,46000.0,15291,20738,11475,42219,42174,3127,2804,2818.0,3951.0,3265.0,0.37743
24,0.36587,48000.0,17527,23290,12873,46519,47222,3700,3231,3236.0,4543.0,3709.0,0.47762
25,0.401695,50000.0,20045,26095,14421,51067,52806,4344,3682,3711.0,5212.0,4177.0,0.47762
26,0.435016,52000.0,22576,28969,15984,55693,58580,4978,4153,4184.0,5880.0,4684.0,0.47762
27,0.46121,54000.0,24856,31565,17409,60019,63689,5564,4590,4609.0,6484.0,5137.0,0.47857
28,0.489882,56000.0,27379,34368,18949,64587,69323,6196,5033,5093.0,7141.0,5601.0,0.47857
29,0.513725,58000.0,29737,37003,20396,68956,74525,6799,5455,5545.0,7760.0,6035.0,0.47857
30,0.538568,60000.0,32250,39818,21940,73489,80082,7437,5925,6013.0,8416.0,6516.0,0.47939
31,0.559077,62000.0,34594,42594,23449,78035,85727,8038,6371,6451.0,9074.0,7015.0,0.47939
32,0.578742,64000.0,36966,45247,24906,82440,91008,8637,6799,6897.0,9695.0,7461.0,0.47939
33,0.598111,66000.0,39397,47995,26420,86924,96476,9262,7232,7370.0,10349.0,7915.0,0.48616
34,0.616076,68000.0,41810,50651,27871,91313,101693,9864,7682,7819.0,10954.0,8367.0,0.48616
35,0.634388,70000.0,44319,53498,29434,95906,107382,10510,8145,8297.0,11631.0,8860.0,0.48616
36,0.651182,72000.0,46792,56272,30963,100427,112897,11144,8592,8760.0,12285.0,9324.0,0.47635
37,0.666297,74000.0,49208,58977,32441,104859,118226,11749,9051,9204.0,12905.0,9794.0,0.47635
38,0.6808,76000.0,51638,61762,33974,109415,123846,12376,9484,9675.0,13572.0,10265.0,0.47635
39,0.694598,78000.0,54071,64503,35467,113902,129308,12984,9940,10125.0,14209.0,10744.0,0.47757
40,0.707494,80000.0,56487,67250,36967,118379,134740,13600,10400,10578.0,14845.0,11223.0,0.47757
41,0.720065,82000.0,58928,70018,38499,122908,140290,14228,10839,11041.0,15507.0,11688.0,0.47757
42,0.731657,84000.0,61337,72685,39960,127299,145515,14833,11292,11483.0,16117.0,12144.0,0.47773
43,0.743059,86000.0,63776,75428,41457,131774,150925,15448,11757,11939.0,16747.0,12621.0,0.47773
44,0.754375,88000.0,66253,78281,43027,136360,156619,16090,12217,12403.0,17425.0,13115.0,0.47387
45,0.764131,90000.0,68635,80940,44486,140791,161946,16684,12646,12850.0,18047.0,13564.0,0.47387
46,0.774334,92000.0,71097,83747,46022,145337,167529,17321,13100,13321.0,18709.0,14046.0,0.47387
47,0.784987,94000.0,73642,86572,47581,149919,173171,17971,13556,13803.0,19380.0,14517.0,0.47913
48,0.793172,96000.0,75993,89174,49007,154268,178276,18560,14009,14231.0,19975.0,14972.0,0.47913
49,0.802413,98000.0,78480,91995,50549,158807,183841,19193,14478,14700.0,20628.0,15459.0,0.47913
50,0.809932,100000.0,80832,94630,52002,163198,189094,19789,14899,15143.0,21250.0,15899.0,0.47377
51,0.818335,102000.0,83304,97410,53523,167722,194618,20415,15362,15604.0,21897.0,16379.0,0.47377
52,0.825865,104000.0,85719,100142,55035,172196,200041,21042,15797,16067.0,22544.0,16833.0,0.47377
53,0.832289,106000.0,88047,102798,56474,176586,205316,21625,16238,16503.0,23156.0,17298.0,0.47889
54,0.840238,108000.0,90565,105569,58016,181101,210791,22274,16684,16983.0,23813.0,17749.0,0.47889
55,0.847624,110000.0,93053,108379,59549,185641,216388,22896,17146,17447.0,24467.0,18235.0,0.47889
56,0.853467,112000.0,95398,111000,60988,190004,221542,23490,17600,17875.0,25069.0,18694.0,0.48312
57,0.86031,114000.0,97880,113847,62553,194608,227292,24134,18036,18356.0,25756.0,19170.0,0.48312
58,0.865836,116000.0,100237,116490,63986,198984,232513,24717,18487,18794.0,26359.0,19632.0,0.48312
59,0.871719,118000.0,102658,119228,65509,203465,237972,25348,18922,19254.0,27011.0,20095.0,0.47377
60,0.878024,120000.0,105153,122070,67051,208045,243633,25975,19390,19715.0,27672.0,20584.0,0.47377
61,0.882775,122000.0,107484,124690,68484,212407,248798,26562,19838,20147.0,28272.0,21044.0,0.47377
62,0.888819,124000.0,109994,127518,70046,216967,254410,27210,20300,20622.0,28943.0,21524.0,0.47872
63,0.89479,126000.0,112519,130339,71596,221525,260022,27847,20752,21099.0,29603.0,21993.0,0.47872
64,0.899448,128000.0,114900,132994,73052,225900,265219,28453,21203,21546.0,30215.0,22449.0,0.47872
65,0.904556,130000.0,117358,135771,74588,230441,270786,29087,21643,22011.0,30877.0,22914.0,0.47696
66,0.908917,132000.0,119738,138438,76033,234852,276069,29677,22092,22457.0,31487.0,23379.0,0.47696
67,0.914314,134000.0,122274,141269,77596,239387,281608,30328,22566,22931.0,32148.0,23858.0,0.48168
68,0.919722,136000.0,124833,144095,79156,243960,287252,30976,23006,23427.0,32819.0,24315.0,0.48168
69,0.923492,138000.0,127188,146718,80602,248336,292447,31585,23426,23881.0,33440.0,24746.0,0.48168
70,0.928157,140000.0,129683,149494,82131,252832,297895,32220,23899,24341.0,34083.0,25223.0,0.47449
71,0.932259,142000.0,132117,152213,83616,257290,303275,32829,24360,24790.0,34709.0,25699.0,0.47449
72,0.936547,144000.0,134594,155010,85148,261843,308903,33458,24786,25278.0,35373.0,26157.0,0.47449
73,0.939489,146000.0,136892,157656,86598,266206,314119,34048,25217,25713.0,35992.0,26617.0,0.48565
74,0.944112,148000.0,139450,160478,88155,270789,319754,34703,25678,26194.0,36661.0,27087.0,0.48565
75,0.948491,150000.0,141990,163289,89698,275324,325296,35343,26156,26666.0,37318.0,27567.0,0.48565
76,0.951522,152000.0,144343,165956,91154,279730,330546,35936,26607,27104.0,37921.0,28034.0,0.48089
77,0.955652,154000.0,146877,168779,92716,284303,336171,36590,27048,27592.0,38598.0,28494.0,0.48089
78,0.959162,156000.0,149331,171550,94230,288799,341673,37200,27508,28050.0,39237.0,28976.0,0.48089
79,0.962209,158000.0,151726,174268,95716,293254,347046,37819,27960,28500.0,39871.0,29442.0,0.47514
80,0.965619,160000.0,154191,177049,97248,297780,352586,38449,28411,28961.0,40527.0,29925.0,0.47514
81,0.968926,162000.0,156653,179766,98736,302240,357931,39066,28870,29417.0,41154.0,30379.0,0.47514
82,0.97195,164000.0,159082,182561,100265,306771,363505,39690,29322,29878.0,41811.0,30865.0,0.48134
83,0.975457,166000.0,161603,185362,101803,311312,369052,40331,29797,30347.0,42463.0,31347.0,0.48134
84,0.977729,168000.0,163931,187987,103244,315708,374306,40918,30223,30779.0,43078.0,31797.0,0.48134
85,0.980697,170000.0,166386,190782,104769,320224,379843,41538,30689,31234.0,43727.0,32283.0,0.47138
86,0.984131,172000.0,168933,193598,106317,324782,385440,42191,31131,31731.0,44395.0,32740.0,0.47138
87,0.986485,174000.0,171306,196247,107763,329175,390647,42787,31584,32173.0,45001.0,33203.0,0.47138
88,0.989308,176000.0,173771,199011,109296,333648,396068,43424,32043,32633.0,45650.0,33669.0,0.47719
89,0.99177,178000.0,176183,201711,110768,338114,401480,44032,32476,33088.0,46285.0,34125.0,0.47719
90,0.994784,180000.0,178704,204562,112324,342707,407157,44669,32949,33560.0,46949.0,34620.0,0.47719
91,0.997864,182000.0,181249,207401,113890,347250,412731,45325,33418,34043.0,47613.0,35095.0,0.4757
92,1.000229,184000.0,183675,210078,115364,351675,418025,45937,33852,34503.0,48239.0,35538.0,0.4757
93,1.003297,186000.0,186241,212906,116919,356235,423589,46585,34328,34985.0,48896.0,36017.0,0.4757
94,1.004951,188000.0,188554,215546,118367,360624,428848,47178,34746,35425.0,49516.0,36462.0,0.47576
95,1.007352,190000.0,191015,218348,119895,365161,434442,47799,35208,35887.0,50172.0,36950.0,0.47576
96,1.01015,192000.0,193562,221147,121448,369690,439951,48460,35650,36381.0,50836.0,37396.0,0.47576
97,1.011843,194000.0,195906,223786,122887,374055,445155,49043,36099,36814.0,51439.0,37857.0,0.47221
98,1.014391,196000.0,198424,226630,124444,378648,450870,49686,36539,37302.0,52116.0,38328.0,0.47221
99,1.015769,198000.0,200721,229229,125875,383013,456065,50279,36947,37745.0,52735.0,38761.0,0.47221
100,1.018477,200000.0,203289,232099,127446,387588,461731,50922,37423,38226.0,53397.0,39252.0,0.47927
101,1.019797,202000.0,205588,234698,128876,391961,466927,51516,37836,38667.0,54016.0,39686.0,0.47927
102,1.022285,204000.0,208130,237541,130431,396518,472536,52154,38314,39139.0,54672.0,40174.0,0.48463
103,1.024675,206000.0,210662,240382,132000,401078,478148,52802,38789,39609.0,55341.0,40664.0,0.48463
104,1.025801,208000.0,212941,242912,133384,405359,483109,53373,39233,40023.0,55912.0,41108.0,0.48463
105,1.027727,210000.0,215392,245726,134928,409942,488777,54009,39672,40494.0,56586.0,41584.0,0.48583
106,1.029757,212000.0,217873,248562,136466,414513,494454,54631,40138,40953.0,57247.0,42082.0,0.48583
107,1.031193,214000.0,220235,251198,137918,418871,499629,55236,40577,41403.0,57861.0,42528.0,0.48583
108,1.033205,216000.0,222727,253990,139463,423412,505191,55875,41024,41872.0,58520.0,42996.0,0.47928
109,1.035277,218000.0,225240,256795,141001,427948,510715,56514,41500,42336.0,59173.0,43478.0,0.47928
110,1.036632,220000.0,227604,259457,142453,432350,515990,57102,41951,42774.0,59784.0,43946.0,0.47928
111,1.038451,222000.0,230076,262236,143990,436877,521514,57743,42392,43248.0,60443.0,44404.0,0.47177
112,1.040111,224000.0,232520,264922,145459,441294,526789,58355,42848,43701.0,61063.0,44865.0,0.47177
113,1.042111,226000.0,235047,267749,147005,445859,532387,58994,43321,44178.0,61716.0,45353.0,0.47177
114,1.044167,228000.0,237595,270617,148580,450433,538025,59649,43791,44657.0,62388.0,45841.0,0.47908
115,1.045456,230000.0,239975,273247,150032,454828,543256,60253,44225,45103.0,63007.0,46277.0,0.47908
116,1.047254,232000.0,242478,276099,151591,459428,548973,60884,44691,45571.0,63672.0,46776.0,0.47908
117,1.049184,234000.0,245019,278924,153139,463987,554537,61530,45167,46044.0,64331.0,47260.0,0.47395
118,1.050007,236000.0,247307,281517,154571,468336,559695,62126,45583,46478.0,64947.0,47694.0,0.47395
119,1.05191,238000.0,249855,284395,156139,472940,565435,62763,46057,46954.0,65614.0,48193.0,0.47395
120,1.052972,240000.0,252209,287055,157593,477324,570643,63363,46511,47391.0,66228.0,48658.0,0.47367
121,1.054646,242000.0,254715,289848,159139,481874,576218,64008,46952,47871.0,66893.0,49120.0,0.47367
122,1.056391,244000.0,257245,292665,160688,486427,581781,64653,47427,48339.0,67551.0,49602.0,0.47367
123,1.057224,246000.0,259558,295300,162129,490825,587076,65240,47838,48786.0,68174.0,50044.0,0.47139
124,1.058932,248000.0,262091,298128,163684,495380,592653,65884,48314,49256.0,68832.0,50531.0,0.47139
125,1.060397,250000.0,264570,300932,165217,499895,598204,66506,48780,49715.0,69480.0,51020.0,0.47139
126,1.061189,252000.0,266887,303552,166655,504282,603395,67100,49221,50150.0,70092.0,51476.0,0.47349
127,1.062688,254000.0,269385,306337,168190,508801,608901,67738,49675,50620.0,70744.0,51952.0,0.47349
128,1.063392,256000.0,271686,308973,169632,513233,614271,68324,50077,51066.0,71374.0,52388.0,0.47349
129,1.064994,258000.0,274221,311792,171180,517786,619832,68969,50555,51535.0,72032.0,52872.0,0.47279
130,1.06654,260000.0,276748,314661,172745,522398,625562,69601,51027,52006.0,72697.0,53376.0,0.47279
131,1.067401,262000.0,279102,317312,174187,526805,630808,70195,51483,52441.0,73306.0,53844.0,0.47279
132,1.068982,264000.0,281649,320149,175750,531373,636391,70846,51959,52914.0,73968.0,54329.0,0.47683
133,1.070486,266000.0,284182,323001,177317,535936,642003,71496,52428,53389.0,74635.0,54818.0,0.47683
134,1.071138,268000.0,286493,325640,178761,540368,647367,72077,52849,53823.0,75259.0,55269.0,0.47739
135,1.072404,270000.0,288972,328453,180294,544894,652919,72711,53317,54289.0,75915.0,55757.0,0.47739
136,1.073934,272000.0,291528,331273,181848,549463,658538,73361,53762,54781.0,76584.0,56216.0,0.47739
137,1.075457,274000.0,294088,334105,183409,554035,664128,74010,54235,55262.0,77242.0,56698.0,0.47493
138,1.076293,276000.0,296465,336759,184863,558429,669400,74613,54652,55724.0,77868.0,57133.0,0.47493
139,1.077691,278000.0,299001,339582,186412,562959,674933,75259,55124,56207.0,78521.0,57610.0,0.47493
140,1.079072,280000.0,301538,342384,187967,567504,680494,75912,55565,56695.0,79186.0,58068.0,0.47701
141,1.080124,282000.0,303988,345089,189447,571951,685814,76527,56034,57144.0,79809.0,58537.0,0.47701
142,1.081095,284000.0,306419,347855,190953,576462,691332,77139,56494,57599.0,80451.0,59021.0,0.47701
143,1.081883,286000.0,308802,350538,192430,580886,696666,77749,56917,58053.0,81088.0,59465.0,0.47082
144,1.083037,288000.0,311293,353339,193971,585387,702169,78390,57355,58539.0,81745.0,59932.0,0.47082
145,1.083815,290000.0,313680,355983,195416,589802,707451,78988,57800,58991.0,82359.0,60375.0,0.47082
146,1.085252,292000.0,316262,358821,196995,594366,713065,79654,58244,59492.0,83039.0,60828.0,0.48104
147,1.086632,294000.0,318833,361666,198554,598914,718641,80299,58721,59973.0,83690.0,61306.0,0.48104
148,1.087038,296000.0,321122,364278,199989,603244,723773,80889,59141,60408.0,84301.0,61759.0,0.48104
149,1.088109,298000.0,323610,367087,201517,607827,729439,81513,59607,60870.0,84960.0,62236.0,0.47876
150,1.088937,300000.0,326030,369804,203013,612273,734811,82124,60063,61319.0,85591.0,62708.0,0.47876
151,1.089606,302000.0,328405,372487,204488,616723,740166,82742,60489,61773.0,86230.0,63154.0,0.47876
152,1.090977,304000.0,330996,375370,206066,621322,745854,83392,60971,62258.0,86896.0,63647.0,0.47366
153,1.091686,306000.0,333390,378028,207532,625716,751075,83995,61427,62697.0,87508.0,64106.0,0.47366
154,1.092721,308000.0,335887,380820,209055,630238,756581,84628,61899,63166.0,88151.0,64588.0,0.47366
155,1.093538,310000.0,338321,383640,210604,634784,762201,85259,62355,63618.0,88820.0,65079.0,0.47529
156,1.094159,312000.0,340697,386244,212045,639156,767338,85869,62791,64060.0,89433.0,65515.0,0.47529
157,1.095391,314000.0,343267,389128,213617,643769,773079,86512,63265,64543.0,90102.0,66013.0,0.47529
158,1.096173,316000.0,345700,391906,215130,648292,778619,87125,63730,64997.0,90744.0,66502.0,0.48912
159,1.096778,318000.0,348080,394563,216602,652687,783875,87737,64154,65448.0,91372.0,66938.0,0.48912
160,1.097523,320000.0,350507,397308,218109,657171,789323,88354,64615,65895.0,92012.0,67418.0,0.48284
161,1.098242,322000.0,352929,400036,219604,661598,794647,88973,65069,66351.0,92642.0,67885.0,0.48284
162,1.098688,324000.0,355265,402680,221055,666024,799996,89564,65493,66789.0,93269.0,68333.0,0.48284
163,1.099385,326000.0,357685,405510,222597,670588,805663,90185,65945,67248.0,93936.0,68828.0,0.47072
164,1.09994,328000.0,360061,408145,224044,674996,810939,90783,66375,67694.0,94553.0,69272.0,0.47072
165,1.100892,330000.0,362570,410974,225587,679548,816529,91417,66846,68166.0,95207.0,69762.0,0.47072
166,1.101899,332000.0,365101,413786,227136,684081,822048,92062,67322,68635.0,95860.0,70240.0,0.47137
167,1.102306,334000.0,367436,416440,228595,688497,827362,92660,67744,69075.0,96492.0,70688.0,0.47137
168,1.103063,336000.0,369890,419243,230123,693018,832925,93284,68198,69542.0,97144.0,71173.0,0.47137
169,1.103656,338000.0,372292,421870,231578,697397,838129,93887,68625,69999.0,97759.0,71599.0,0.47412
170,1.104311,340000.0,374717,424615,233091,701903,843627,94517,69059,70468.0,98415.0,72061.0,0.47412
171,1.10523,342000.0,377235,427455,234634,706478,849265,95148,69524,70938.0,99073.0,72549.0,0.47412
172,1.105385,344000.0,379494,430039,236055,710807,854375,95727,69961,71356.0,99672.0,73008.0,0.476
173,1.106374,346000.0,382042,432866,237604,715347,859902,96373,70444,71826.0,100325.0,73490.0,0.476
174,1.107349,348000.0,384589,435690,239168,719926,865560,97024,70888,72316.0,101005.0,73953.0,0.476
175,1.10748,350000.0,386845,438253,240573,724261,870698,97601,71300,72746.0,101605.0,74388.0,0.48126
176,1.108529,352000.0,389424,441107,242137,728811,876288,98247,71771,73232.0,102261.0,74866.0,0.48126
177,1.108906,354000.0,391770,443699,243573,733156,881394,98853,72194,73683.0,102872.0,75290.0,0.48126
178,1.109643,356000.0,394245,446531,245111,737723,887061,99475,72660,74140.0,103532.0,75787.0,0.48064
179,1.110572,358000.0,396792,449356,246665,742281,892639,100120,73133,74616.0,104190.0,76270.0,0.48064
180,1.110868,360000.0,399115,451994,248107,746678,897934,100711,73544,75066.0,104815.0,76712.0,0.48064
181,1.111604,362000.0,401598,454771,249630,751193,903418,101338,74011,75528.0,105457.0,77190.0,0.47535
182,1.112083,364000.0,403991,457419,251093,755594,908645,101960,74439,75987.0,106087.0,77627.0,0.47535
183,1.112903,366000.0,406510,460247,252637,760147,914250,102591,74909,76456.0,106740.0,78114.0,0.49068
184,1.113762,368000.0,409047,463067,254189,764686,919782,103237,75386,76926.0,107393.0,78595.0,0.49068
185,1.114046,370000.0,411375,465694,255635,769090,925050,103838,75803,77374.0,108021.0,79037.0,0.49068
186,1.114904,372000.0,413917,468539,257191,773640,930644,104474,76279,77847.0,108674.0,79524.0,0.47293
187,1.115077,374000.0,416207,471178,258637,778022,935883,105064,76697,78283.0,109295.0,79985.0,0.47293
188,1.115723,376000.0,418675,473938,260158,782570,941433,105694,77159,78741.0,109949.0,80453.0,0.47293
189,1.116529,378000.0,421206,476758,261703,787109,947004,106328,77630,79214.0,110597.0,80934.0,0.47734
190,1.11673,380000.0,423511,479354,263138,791455,952130,106923,78051,79653.0,111209.0,81367.0,0.47734
191,1.117373,382000.0,425985,482147,264671,795980,957661,107553,78521,80108.0,111859.0,81855.0,0.47734
192,1.118105,384000.0,428496,485028,266231,800615,963474,108182,78985,80577.0,112535.0,82362.0,0.47949
193,1.118405,386000.0,430843,487663,267678,804993,968659,108784,79429,81019.0,113148.0,82815.0,0.47949
194,1.119132,388000.0,433357,490498,269230,809585,974372,109417,79873,81498.0,113819.0,83292.0,0.47949
195,1.119808,390000.0,435854,493283,270766,814088,979833,110052,80347,81958.0,114464.0,83770.0,0.47987
196,1.120012,392000.0,438169,495925,272210,818496,985088,110647,80787,82393.0,115081.0,84233.0,0.47987
197,1.120766,394000.0,440701,498736,273764,823043,990666,111295,81239,82872.0,115747.0,84698.0,0.47987
198,1.12108,396000.0,443062,501368,275208,827398,995833,111883,81689,83306.0,116347.0,85154.0,0.47348
199,1.121511,398000.0,445471,504098,276709,831883,1001287,112508,82119,83769.0,116998.0,85607.0,0.47348
200,1.122186,400000.0,447979,506919,278251,836429,1006880,113136,82587,84237.0,117649.0,86094.0,0.47348
201,1.122503,402000.0,450346,509543,279704,840790,1012048,113747,83006,84694.0,118272.0,86521.0,0.47982
202,1.123278,404000.0,452899,512409,281269,845368,1017704,114386,83485,85169.0,118930.0,87014.0,0.47982
203,1.123485,406000.0,455225,514999,282685,849707,1022788,114973,83935,85597.0,119523.0,87467.0,0.47732
204,1.123934,408000.0,457650,517793,284230,854267,1028443,115603,84370,86060.0,120199.0,87942.0,0.47732
205,1.124759,410000.0,460231,520650,285791,858840,1034088,116250,84840,86546.0,120860.0,88423.0,0.47732
206,1.124926,412000.0,462545,523264,287232,863212,1039282,116848,85262,86988.0,121478.0,88862.0,0.47341
207,1.125359,414000.0,464969,525999,288734,867696,1044703,117464,85728,87432.0,122116.0,89345.0,0.47341
208,1.126071,416000.0,467511,528835,290282,872247,1050292,118103,86198,87905.0,122768.0,89827.0,0.47341
209,1.126211,418000.0,469817,531465,291723,876612,1055498,118695,86634,88339.0,123384.0,90284.0,0.47598
210,1.126875,420000.0,472343,534261,293264,881171,1061070,119341,87085,88817.0,124046.0,90748.0,0.47598
211,1.127171,422000.0,474717,536949,294725,885585,1066389,119935,87536,89263.0,124663.0,91217.0,0.47598
212,1.127667,424000.0,477177,539746,296268,890132,1071998,120568,87977,89731.0,125331.0,91684.0,0.47362
213,1.128324,426000.0,479707,542590,297822,894713,1077657,121203,88442,90203.0,125991.0,92173.0,0.47362
214,1.12857,428000.0,482064,545230,299276,899081,1082848,121807,88887,90648.0,126605.0,92627.0,0.47362
215,1.129265,430000.0,484615,548042,300824,903622,1088407,122451,89335,91135.0,127263.0,93082.0,0.48042
216,1.129573,432000.0,487002,550674,302279,907999,1093601,123066,89758,91598.0,127887.0,93510.0,0.48042
217,1.130177,434000.0,489518,553497,303824,912541,1099190,123701,90232,92064.0,128548.0,93996.0,0.48042
218,1.130786,436000.0,492039,556301,305373,917080,1104710,124347,90707,92531.0,129198.0,94482.0,0.48396
219,1.130891,438000.0,494342,558948,306804,921499,1110079,124922,91112,92978.0,129820.0,94930.0,0.48396
220,1.131392,440000.0,496819,561747,308332,926035,1115637,125545,91581,93443.0,130464.0,95416.0,0.48396
221,1.131607,442000.0,499172,564418,309806,930453,1120960,126151,92002,93888.0,131099.0,95863.0,0.47338
222,1.132162,444000.0,501677,567209,311342,934978,1126471,126788,92472,94353.0,131749.0,96342.0,0.47338
223,1.132886,446000.0,504259,570064,312912,939555,1132082,127444,92953,94835.0,132413.0,96828.0,0.47622
224,1.133,448000.0,506571,572672,314355,943923,1137273,128043,93368,95279.0,133033.0,97260.0,0.47622
225,1.133595,450000.0,509100,575535,315913,948507,1142957,128672,93836,95754.0,133692.0,97756.0,0.47622
226,1.133729,452000.0,511423,578149,317353,952888,1148167,129275,94257,96196.0,134316.0,98192.0,0.4777
227,1.134372,454000.0,513977,580997,318917,957467,1153787,129925,94735,96671.0,134979.0,98681.0,0.4777
228,1.134969,456000.0,516513,583839,320472,962026,1159403,130565,95211,97142.0,135644.0,99171.0,0.4777
229,1.135049,458000.0,518815,586458,321909,966374,1164549,131151,95638,97581.0,136245.0,99621.0,0.47922
230,1.135625,460000.0,521345,589236,323447,970920,1170073,131798,96103,98053.0,136898.0,100086.0,0.47922
231,1.13619,462000.0,523872,592070,325001,975487,1175689,132441,96574,98523.0,137562.0,100574.0,0.47922
232,1.136369,464000.0,526223,594736,326441,979900,1180990,133023,97025,98960.0,138169.0,101047.0,0.47896
233,1.137018,466000.0,528793,597545,327997,984436,1186525,133684,97468,99459.0,138839.0,101493.0,0.47896
234,1.13733,468000.0,531208,600203,329462,988838,1191740,134293,97927,99904.0,139450.0,101954.0,0.47896
235,1.137696,470000.0,533650,602983,330980,993337,1197231,134918,98391,100361.0,140096.0,102437.0,0.48301
236,1.138187,472000.0,536152,605775,332529,997881,1202821,135562,98836,100838.0,140762.0,102908.0,0.48301
237,1.138625,474000.0,538631,608528,334031,1002377,1208262,136183,99296,101300.0,141400.0,103374.0,0.48301
238,1.139097,476000.0,541128,611357,335571,1006929,1213861,136813,99767,101768.0,142052.0,103863.0,0.48343
239,1.139672,478000.0,543676,614202,337146,1011476,1219428,137473,100234,102251.0,142721.0,104338.0,0.48343
240,1.140017,480000.0,546116,616876,338615,1015913,1224746,138086,100670,102712.0,143347.0,104782.0,0.48343
241,1.140421,482000.0,548586,619644,340128,1020415,1230198,138709,101139,103175.0,143982.0,105260.0,0.47502
242,1.140607,484000.0,550952,622320,341602,1024848,1235557,139316,101556,103626.0,144620.0,105703.0,0.47502
243,1.141014,486000.0,553426,625126,343142,1029377,1241116,139942,102023,104085.0,145273.0,106191.0,0.47502
244,1.141251,488000.0,555819,627778,344600,1033770,1246356,140549,102444,104550.0,145893.0,106620.0,0.47797
245,1.141621,490000.0,558278,630571,346121,1038313,1251975,141179,102875,105029.0,146562.0,107084.0,0.47797
246,1.141962,492000.0,560724,633363,347647,1042854,1257563,141794,103335,105485.0,147210.0,107575.0,0.47797
247,1.142233,494000.0,563137,636048,349124,1047274,1262867,142413,103764,105949.0,147844.0,108015.0,0.47547
248,1.142583,496000.0,565590,638831,350646,1051801,1268424,143031,104223,106407.0,148491.0,108500.0,0.47547
249,1.142799,498000.0,567978,641477,352114,1056186,1273634,143652,104650,106864.0,149120.0,108932.0,0.47547
250,1.14328,500000.0,570499,644305,353668,1060727,1279216,144289,105124,107331.0,149780.0,109420.0,0.47283
251,1.143709,502000.0,572997,647103,355198,1065250,1284730,144920,105600,107791.0,150421.0,109903.0,0.47283
252,1.143691,504000.0,575271,649688,356607,1069603,1289863,145495,106040,108209.0,151015.0,110366.0,0.47283
253,1.143997,506000.0,577708,652451,358132,1074102,1295371,146126,106478,108673.0,151675.0,110837.0,0.47609
254,1.14457,508000.0,580282,655300,359693,1078693,1301027,146768,106947,109159.0,152336.0,111308.0,0.47609
255,1.144586,510000.0,582575,657909,361129,1083026,1306166,147363,107367,109595.0,152950.0,111757.0,0.46687
256,1.145055,512000.0,585099,660706,362670,1087572,1311703,148007,107837,110063.0,153605.0,112223.0,0.46687
257,1.145381,514000.0,587552,663474,364183,1092061,1317182,148620,108301,110516.0,154243.0,112704.0,0.46687
258,1.145573,516000.0,589937,666168,365665,1096503,1322545,149235,108729,110977.0,154880.0,113164.0,0.47057
259,1.14612,518000.0,592506,668998,367223,1101059,1328092,149889,109205,111457.0,155536.0,113633.0,0.47057
260,1.146436,520000.0,594958,671681,368696,1105482,1333356,150504,109667,111909.0,156155.0,114092.0,0.47057
261,1.146866,522000.0,597470,674518,370241,1110059,1338996,151137,110139,112382.0,156812.0,114587.0,0.47526
262,1.147309,524000.0,599991,677326,371791,1114586,1344514,151781,110613,112849.0,157464.0,115066.0,0.47526
