IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
5572,2.144644,11144000.0,23852213,35130729,21977682,33797143,51190940,8020002,2330691,1176712.0,8024434.0,2332217.0,0.40591
5573,2.14465,11146000.0,23856559,35137115,21981676,33803266,51200226,8021467,2331112,1176923.0,8025893.0,2332638.0,0.40591
5574,2.144652,11148000.0,23860865,35143449,21985641,33809370,51209471,8022914,2331541,1177139.0,8027337.0,2333064.0,0.40591
5575,2.144652,11150000.0,23865142,35149750,21989583,33815436,51218658,8024351,2331959,1177351.0,8028778.0,2333483.0,0.40463
5576,2.144654,11152000.0,23869446,35156083,21993541,33821532,51227890,8025795,2332384,1177566.0,8030219.0,2333906.0,0.40463
5577,2.144657,11154000.0,23873760,35162447,21997512,33827642,51237168,8027239,2332808,1177785.0,8031666.0,2334331.0,0.40463
5578,2.144658,11156000.0,23878054,35168754,22001463,33833730,51246371,8028683,2333228,1178001.0,8033107.0,2334751.0,0.40158
5579,2.144659,11158000.0,23882339,35175062,22005410,33839803,51255568,8030121,2333646,1178214.0,8034548.0,2335168.0,0.40158
5580,2.14466,11160000.0,23886636,35181411,22009379,33845904,51264821,8031566,2334075,1178431.0,8035992.0,2335597.0,0.40529
5581,2.144661,11162000.0,23890927,35187709,22013320,33851983,51274012,8033007,2334493,1178645.0,8037430.0,2336015.0,0.40529
5582,2.144662,11164000.0,23895220,35194031,22017272,33858067,51283229,8034447,2334916,1178858.0,8038873.0,2336438.0,0.40529
5583,2.144664,11166000.0,23899520,35200377,22021239,33864164,51292492,8035890,2335342,1179075.0,8040317.0,2336867.0,0.40609
5584,2.144666,11168000.0,23903828,35206717,22025203,33870269,51301729,8037341,2335767,1179292.0,8041765.0,2337290.0,0.40609
5585,2.144666,11170000.0,23908103,35213015,22029141,33876333,51310904,8038779,2336185,1179502.0,8043203.0,2337707.0,0.40609
5586,2.144668,11172000.0,23912407,35219357,22033114,33882430,51320168,8040228,2336605,1179717.0,8044668.0,2338135.0,0.40575
5587,2.14467,11174000.0,23916714,35225744,22037089,33888526,51329408,8041683,2337030,1179927.0,8046120.0,2338568.0,0.40575
5588,2.144674,11176000.0,23921035,35232061,22041044,33894636,51338655,8043135,2337463,1180141.0,8047562.0,2338985.0,0.40554
5589,2.14468,11178000.0,23925383,35238489,22045071,33900763,51347996,8044596,2337882,1180351.0,8049032.0,2339408.0,0.40554
5590,2.144685,11180000.0,23929717,35244853,22049055,33906879,51357265,8046056,2338304,1180562.0,8050485.0,2339827.0,0.40554
5591,2.144692,11182000.0,23934073,35251276,22053075,33913011,51366606,8047517,2338724,1180772.0,8051952.0,2340249.0,0.40603
5592,2.144696,11184000.0,23938403,35257638,22057055,33919122,51375852,8048980,2339144,1180982.0,8053404.0,2340666.0,0.40603
5593,2.144698,11186000.0,23942712,35264015,22061050,33925218,51385134,8050428,2339564,1181192.0,8054869.0,2341086.0,0.40603
5594,2.144706,11188000.0,23947072,35270411,22065053,33931357,51394443,8051896,2339985,1181402.0,8056326.0,2341507.0,0.40586
5595,2.144711,11190000.0,23951409,35276814,22069057,33937476,51403751,8053356,2340404,1181612.0,8057793.0,2341926.0,0.40586
5596,2.144716,11192000.0,23955747,35283213,22073068,33943594,51413054,8054814,2340824,1181822.0,8059259.0,2342346.0,0.40385
5597,2.144722,11194000.0,23960100,35289597,22077063,33949724,51422367,8056280,2341245,1182032.0,8060720.0,2342767.0,0.40385
5598,2.144726,11196000.0,23964428,35295977,22081058,33955836,51431635,8057742,2341662,1182242.0,8062173.0,2343187.0,0.40385
5599,2.144732,11198000.0,23968774,35302365,22085054,33961963,51440936,8059202,2342084,1182452.0,8063632.0,2343607.0,0.40311
5600,2.144736,11200000.0,23973098,35308745,22089049,33968072,51450220,8060663,2342502,1182662.0,8065097.0,2344025.0,0.40311
5601,2.144743,11202000.0,23977453,35315153,22093064,33974205,51459547,8062130,2342922,1182872.0,8066563.0,2344445.0,0.40311
5602,2.144749,11204000.0,23981803,35321569,22097083,33980333,51468870,8063593,2343341,1183082.0,8068028.0,2344866.0,0.40598
5603,2.144755,11206000.0,23986150,35327948,22101069,33986457,51478152,8065057,2343765,1183293.0,8069485.0,2345287.0,0.40598
5604,2.144756,11208000.0,23990449,35334276,22105033,33992555,51487385,8066503,2344190,1183509.0,8070926.0,2345713.0,0.40563
5605,2.144756,11210000.0,23994726,35340580,22108978,33998621,51496572,8067940,2344608,1183721.0,8072367.0,2346132.0,0.40563
5606,2.144759,11212000.0,23999035,35346913,22112934,34004722,51505809,8069385,2345033,1183937.0,8073808.0,2346555.0,0.40563
