IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
1389,1.289245,2778000.0,3574376,5077844,2264293,6998067,9073108,508251,734486,817227.0,547272.0,756452.0,0.41023
1390,1.28925,2780000.0,3576962,5081654,2265790,7003200,9079740,508549,735056,817869.0,547599.0,757044.0,0.41023
1391,1.289231,2782000.0,3579483,5085303,2267343,7008236,9086242,508872,735600,818486.0,547957.0,757603.0,0.40473
1392,1.289229,2784000.0,3582050,5089020,2268941,7013324,9092848,509224,736130,819083.0,548351.0,758151.0,0.40473
1393,1.289258,2786000.0,3584704,5092786,2270582,7018463,9099520,509582,736666,819704.0,548738.0,758702.0,0.40473
1394,1.289286,2788000.0,3587355,5096575,2272242,7023617,9106243,509943,737193,820321.0,549124.0,759253.0,0.4121
1395,1.289322,2790000.0,3590030,5100379,2273910,7028767,9112918,510316,737722,820941.0,549521.0,759788.0,0.4121
1396,1.289342,2792000.0,3592660,5104256,2275428,7033961,9119659,510619,738318,821597.0,549850.0,760397.0,0.41265
1397,1.289371,2794000.0,3595313,5108142,2276929,7039161,9126384,510915,738913,822262.0,550167.0,761002.0,0.41265
1398,1.289398,2796000.0,3597961,5111959,2278549,7044295,9133041,511263,739466,822882.0,550543.0,761568.0,0.41265
1399,1.289437,2798000.0,3600645,5115774,2280203,7049448,9139738,511626,740001,823506.0,550929.0,762119.0,0.4075
1400,1.289458,2800000.0,3603277,5119556,2281892,7054575,9146426,511975,740528,824115.0,551308.0,762659.0,0.4075
1401,1.289455,2802000.0,3605841,5123243,2283521,7059672,9153072,512334,741072,824697.0,551703.0,763228.0,0.4075
1402,1.289437,2804000.0,3608367,5126904,2285143,7064718,9159605,512695,741589,825282.0,552096.0,763773.0,0.39096
1403,1.289466,2806000.0,3611020,5130631,2286834,7069865,9166307,513073,742134,825888.0,552495.0,764315.0,0.39096
1404,1.28949,2808000.0,3613662,5134253,2288668,7074941,9172992,513514,742606,826432.0,552971.0,764804.0,0.39096
1405,1.289506,2810000.0,3616281,5137828,2290445,7079998,9179566,513944,743085,826982.0,553438.0,765302.0,0.37893
1406,1.289549,2812000.0,3618975,5141603,2292105,7085146,9186262,514312,743656,827597.0,553822.0,765884.0,0.37893
1407,1.289552,2814000.0,3621557,5145299,2293740,7090218,9192828,514679,744188,828191.0,554211.0,766438.0,0.37893
1408,1.289601,2816000.0,3624268,5149131,2295466,7095426,9199675,515043,744722,828799.0,554606.0,766978.0,0.39605
1409,1.289629,2818000.0,3626922,5152917,2297143,7100584,9206408,515429,745288,829404.0,555015.0,767559.0,0.39605
1410,1.28966,2820000.0,3629582,5156671,2298805,7105722,9213087,515807,745844,830012.0,555416.0,768128.0,0.39605
1411,1.289697,2822000.0,3632260,5160426,2300476,7110848,9219726,516194,746398,830627.0,555811.0,768691.0,0.38221
1412,1.289731,2824000.0,3634931,5164186,2302146,7115992,9226418,516569,746936,831239.0,556206.0,769239.0,0.38221
