IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
99,1.251314,198000.0,247266,374990,236103,471233,642798,61108,51334,51295.0,61693.0,51626.0,0.22015
100,1.25549,200000.0,250597,380032,239287,477171,651396,61940,52028,51989.0,62524.0,52317.0,0.22015
101,1.259543,202000.0,253920,385082,242478,483099,659980,62771,52719,52682.0,63355.0,53011.0,0.22022
102,1.263545,204000.0,257249,390119,245666,489034,668583,63603,53414,53375.0,64187.0,53702.0,0.22022
103,1.267461,206000.0,260576,395169,248854,494968,677177,64435,54108,54068.0,65018.0,54397.0,0.22022
104,1.271277,208000.0,263898,400219,252044,500897,685766,65267,54799,54760.0,65850.0,55091.0,0.22022
105,1.275068,210000.0,267230,405258,255228,506833,694366,66098,55493,55454.0,66683.0,55782.0,0.22014
106,1.27875,212000.0,270554,410308,258420,512762,702948,66930,56184,56147.0,67513.0,56476.0,0.22014
107,1.282381,214000.0,273882,415350,261608,518696,711552,67761,56879,56840.0,68346.0,57168.0,0.22014
108,1.285936,216000.0,277208,420394,264793,524630,720141,68593,57573,57533.0,69178.0,57862.0,0.22014
109,1.289431,218000.0,280535,425445,267983,530562,728737,69425,58264,58226.0,70009.0,58556.0,0.22014
110,1.292866,220000.0,283863,430487,271168,536495,737335,70256,58959,58919.0,70841.0,59247.0,0.22027
111,1.296217,222000.0,287186,435534,274360,542424,745919,71088,59649,59612.0,71671.0,59941.0,0.22027
112,1.299531,224000.0,290514,440576,277548,548357,754520,71919,60344,60305.0,72504.0,60636.0,0.22027
113,1.30279,226000.0,293843,445622,280733,554294,763112,72752,61038,60999.0,73334.0,61327.0,0.22027
114,1.305975,228000.0,297168,450671,283923,560224,771704,73583,61729,61692.0,74167.0,62021.0,0.22018
115,1.309113,230000.0,300495,455712,287107,566157,780298,74414,62424,62384.0,74999.0,62712.0,0.22018
116,1.312196,232000.0,303822,460759,290300,572089,788895,75247,63115,63078.0,75830.0,63407.0,0.22018
117,1.315215,234000.0,307146,465808,293488,578019,797488,76078,63809,63770.0,76663.0,64101.0,0.22018
118,1.318211,236000.0,310477,470850,296672,583957,806086,76910,64503,64464.0,77494.0,64792.0,0.2202
119,1.321124,238000.0,313800,475900,299863,589885,814670,77741,65194,65157.0,78325.0,65486.0,0.2202
120,1.324013,240000.0,317129,480937,303051,595820,823273,78573,65889,65850.0,79157.0,66177.0,0.2202
121,1.326847,242000.0,320456,485987,306239,601754,831867,79405,66583,66543.0,79988.0,66872.0,0.2202
122,1.329613,244000.0,323778,491037,309429,607683,840456,80237,67274,67235.0,80820.0,67566.0,0.22022
123,1.332375,246000.0,327110,496076,312613,613619,849056,81068,67968,67929.0,81653.0,68257.0,0.22022
124,1.33506,248000.0,330434,501126,315805,619548,857638,81900,68659,68622.0,82483.0,68951.0,0.22022
125,1.337718,250000.0,333762,506168,318993,625482,866242,82731,69354,69315.0,83316.0,69643.0,0.22022
126,1.340333,252000.0,337091,511216,322179,631420,874839,83564,70048,70009.0,84148.0,70337.0,0.22023
127,1.342896,254000.0,340416,516263,325369,637350,883428,84395,70739,70702.0,84979.0,71031.0,0.22023
128,1.345434,256000.0,343745,521306,328554,643284,892027,85227,71434,71395.0,85812.0,71722.0,0.22023
129,1.347918,258000.0,347070,526353,331746,649215,900617,86059,72125,72088.0,86642.0,72417.0,0.22023
130,1.35036,260000.0,350394,531401,334935,655145,909212,86890,72819,72780.0,87474.0,73111.0,0.22028
131,1.352791,262000.0,353725,536442,338118,661083,917809,87722,73513,73474.0,88306.0,73802.0,0.22028
132,1.355155,264000.0,357048,541493,341310,667011,926399,88553,74204,74167.0,89137.0,74496.0,0.22028
133,1.357506,266000.0,360377,546531,344497,672946,934995,89385,74899,74860.0,89969.0,75187.0,0.22028
134,1.359814,268000.0,363704,551579,347685,678880,943590,90217,75593,75553.0,90802.0,75882.0,0.22014
135,1.36207,270000.0,367026,556630,350875,684808,952180,91049,76284,76245.0,91633.0,76576.0,0.22014
136,1.364329,272000.0,370358,561670,354059,690745,960778,91880,76978,76939.0,92465.0,77267.0,0.22014
137,1.366526,274000.0,373682,566718,357251,696674,969362,92712,77669,77632.0,93295.0,77961.0,0.22014
138,1.368706,276000.0,377010,571758,360439,702608,977969,93543,78364,78325.0,94128.0,78656.0,0.22021
