IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
20590,1.014632,41180000.0,41699136,46656361,22073253,84514815,88862961,11002289,4509803,9043636.0,11075925.0,4529919.0,0.54775
20591,1.014633,41182000.0,41701205,46658891,22074351,84518990,88867380,11002876,4510047,9044079.0,11076516.0,4530162.0,0.54775
20592,1.014633,41184000.0,41703222,46661355,22075409,84523119,88871725,11003439,4510274,9044514.0,11077085.0,4530400.0,0.54775
20593,1.014633,41186000.0,41705262,46663829,22076490,84527267,88876062,11004017,4510511,9044948.0,11077661.0,4530627.0,0.54775
20594,1.014633,41188000.0,41707306,46666314,22077551,84531417,88880403,11004590,4510742,9045391.0,11078237.0,4530858.0,0.54775
20595,1.014634,41190000.0,41709348,46668797,22078611,84535565,88884740,11005164,4510972,9045833.0,11078810.0,4531089.0,0.51343
20596,1.014634,41192000.0,41711377,46671278,22079679,84539715,88889112,11005729,4511209,9046270.0,11079383.0,4531329.0,0.51343
20597,1.014634,41194000.0,41713413,46673761,22080737,84543858,88893429,11006304,4511442,9046711.0,11079956.0,4531562.0,0.51343
20598,1.014634,41196000.0,41715412,46676264,22081855,84548025,88897893,11006816,4511700,9047132.0,11080497.0,4531828.0,0.51343
20599,1.01464,41198000.0,41717695,46679308,22083595,84552659,88903709,11007335,4512119,9047595.0,11081057.0,4532281.0,0.51343
20600,1.014649,41200000.0,41720103,46682374,22085350,84557281,88909474,11007883,4512581,9048093.0,11081606.0,4532743.0,0.51343
20601,1.014658,41202000.0,41722509,46685434,22087103,84561898,88915234,11008431,4513041,9048590.0,11082155.0,4533205.0,0.51343
20602,1.014667,41204000.0,41724905,46688485,22088843,84566502,88920965,11008974,4513502,9049086.0,11082699.0,4533664.0,0.51343
20603,1.014676,41206000.0,41727285,46691521,22090564,84571088,88926666,11009510,4513961,9049577.0,11083238.0,4534125.0,0.51343
20604,1.014676,41208000.0,41729316,46694083,22091710,84575285,88931412,11009921,4514350,9049981.0,11083683.0,4534526.0,0.51343
20605,1.014676,41210000.0,41731336,46696249,22092863,84579474,88936072,11010407,4514606,9050397.0,11084210.0,4534789.0,0.46274
20606,1.014674,41212000.0,41733259,46698169,22093924,84583501,88940337,11010874,4514802,9050809.0,11084703.0,4534984.0,0.46274
20607,1.01467,41214000.0,41735150,46700037,22094967,84587488,88944497,11011335,4514984,9051217.0,11085187.0,4535166.0,0.46274
20608,1.014666,41216000.0,41737012,46701796,22095975,84591423,88948514,11011793,4515130,9051630.0,11085664.0,4535312.0,0.46274
20609,1.014661,41218000.0,41738822,46703516,22096957,84595304,88952429,11012238,4515276,9052030.0,11086127.0,4535458.0,0.46274
20610,1.014655,41220000.0,41740607,46705172,22097916,84599147,88956254,11012679,4515404,9052430.0,11086583.0,4535587.0,0.46274
20611,1.014649,41222000.0,41742382,46706766,22098863,84602992,88960059,11013110,4515512,9052838.0,11087031.0,4535695.0,0.46274
20612,1.014643,41224000.0,41744153,46708370,22099806,84606810,88963817,11013550,4515622,9053240.0,11087485.0,4535805.0,0.46274
20613,1.014636,41226000.0,41745898,46709899,22100728,84610610,88967514,11013976,4515712,9053646.0,11087923.0,4535895.0,0.46274
20614,1.01463,41228000.0,41747678,46711508,22101676,84614438,88971287,11014417,4515822,9054051.0,11088378.0,4536005.0,0.57522
20615,1.014623,41230000.0,41749428,46713080,22102608,84618249,88975019,11014836,4515923,9054451.0,11088813.0,4536110.0,0.57522
