IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
3760,2.16575,7520000.0,16253938,23918731,14672723,22754622,34672483,5514816,1829634,734504.0,5519887.0,1830936.0,0.42026
3761,2.16576,7522000.0,16258334,23925190,14676685,22760744,34681840,5516309,1830129,734700.0,5521377.0,1831429.0,0.42026
3762,2.16577,7524000.0,16262728,23931662,14680656,22766864,34691207,5517802,1830623,734896.0,5522871.0,1831924.0,0.41772
3763,2.165778,7526000.0,16267113,23938120,14684615,22772970,34700545,5519293,1831110,735091.0,5524361.0,1832418.0,0.41772
3764,2.165786,7528000.0,16271496,23944558,14688568,22779075,34709862,5520783,1831605,735284.0,5525851.0,1832905.0,0.41772
3765,2.165796,7530000.0,16275894,23951030,14692538,22785199,34719237,5522276,1832099,735482.0,5527345.0,1833400.0,0.42168
3766,2.165805,7532000.0,16280288,23957497,14696508,22791319,34728608,5523768,1832592,735678.0,5528839.0,1833895.0,0.42168
3767,2.165812,7534000.0,16284660,23963922,14700451,22797407,34737909,5525249,1833081,735871.0,5530320.0,1834383.0,0.42168
3768,2.16582,7536000.0,16289041,23970377,14704408,22803509,34747227,5526742,1833568,736064.0,5531811.0,1834876.0,0.4197
3769,2.165827,7538000.0,16293419,23976809,14708361,22809609,34756545,5528230,1834057,736259.0,5533300.0,1835362.0,0.4197
3770,2.165837,7540000.0,16297814,23983265,14712323,22815730,34765899,5529723,1834551,736455.0,5534793.0,1835852.0,0.42058
3771,2.165847,7542000.0,16302213,23989736,14716294,22821855,34775268,5531217,1835045,736652.0,5536285.0,1836346.0,0.42058
3772,2.165854,7544000.0,16306594,23996194,14720253,22827958,34784608,5532707,1835535,736847.0,5537775.0,1836840.0,0.42058
3773,2.165861,7546000.0,16310968,24002622,14724207,22834057,34793931,5534191,1836022,737044.0,5539269.0,1837325.0,0.42039
3774,2.165869,7548000.0,16315351,24009073,14728167,22840166,34803271,5535677,1836512,737242.0,5540753.0,1837816.0,0.42039
3775,2.165877,7550000.0,16319731,24015515,14732120,22846272,34812607,5537161,1837001,737440.0,5542237.0,1838306.0,0.42039
3776,2.165881,7552000.0,16324085,24021937,14736063,22852353,34821913,5538627,1837492,737636.0,5543719.0,1838796.0,0.42074
3777,2.165887,7554000.0,16328457,24028354,14740000,22858455,34831229,5540111,1837984,737834.0,5545201.0,1839287.0,0.42074
3778,2.165893,7556000.0,16332825,24034777,14743939,22864551,34840527,5541598,1838476,738032.0,5546673.0,1839779.0,0.42024
3779,2.165897,7558000.0,16337175,24041193,14747870,22870636,34849809,5543070,1838968,738230.0,5548149.0,1840271.0,0.42024
3780,2.165899,7560000.0,16341518,24047588,14751791,22876713,34859079,5544541,1839460,738428.0,5549632.0,1840761.0,0.42024
3781,2.165905,7562000.0,16345881,24053984,14755715,22882805,34868369,5546026,1839952,738626.0,5551101.0,1841254.0,0.42049
3782,2.165908,7564000.0,16350228,24060392,14759642,22888886,34877643,5547497,1840444,738824.0,5552577.0,1841746.0,0.42049
3783,2.16591,7566000.0,16354569,24066779,14763561,22894965,34886906,5548970,1840934,739022.0,5554057.0,1842235.0,0.42049
3784,2.165917,7568000.0,16358945,24073188,14767497,22901068,34896199,5550459,1841426,739220.0,5555527.0,1842727.0,0.41742
3785,2.165924,7570000.0,16363316,24079633,14771449,22907169,34905537,5551937,1841921,739418.0,5557021.0,1843221.0,0.41742
3786,2.165928,7572000.0,16367676,24086040,14775379,22913259,34914829,5553416,1842413,739616.0,5558491.0,1843714.0,0.41742
3787,2.165932,7574000.0,16372029,24092449,14779313,22919344,34924122,5554892,1842903,739814.0,5559977.0,1844205.0,0.42024
3788,2.165937,7576000.0,16376387,24098867,14783249,22925432,34933404,5556375,1843393,740012.0,5561447.0,1844696.0,0.42024
3789,2.16594,7578000.0,16380734,24105267,14787171,22931514,34942691,5557846,1843885,740210.0,5562933.0,1845188.0,0.42047
3790,2.165946,7580000.0,16385102,24111672,14791101,22937610,34951978,5559331,1844376,740408.0,5564401.0,1845679.0,0.42047
3791,2.16595,7582000.0,16389456,24118092,14795039,22943698,34961284,5560802,1844871,740606.0,5565891.0,1846171.0,0.42047
3792,2.165955,7584000.0,16393813,24124490,14798966,22949789,34970558,5562287,1845360,740804.0,5567358.0,1846662.0,0.42085
3793,2.165958,7586000.0,16398161,24130899,14802894,22955873,34979843,5563758,1845852,741002.0,5568837.0,1847155.0,0.42085
3794,2.165965,7588000.0,16402542,24137320,14806834,22961981,34989151,5565249,1846344,741200.0,5570317.0,1847644.0,0.42085
